0.0	30.6	17.6
0.0	29.8	16.0
0.0	29.2	15.8
0.0	28.8	15.4
0.0	29.2	17.0
0.0	29.8	15.8
0.0	29.6	15.8
0.0	30.2	16.0
0.0	30.8	17.4
0.0	30.2	16.8
0.0	30.0	17.6
0.0	29.0	16.0
0.0	30.0	15.8
0.0	29.4	17.0
0.0	30.2	16.0
0.0	30.0	15.0
0.0	30.0	15.1
0.0	29.8	16.4
0.0	30.2	16.0
0.0	30.0	15.8
0.0	30.2	15.2
0.0	30.4	16.0
0.0	30.0	15.2
0.0	29.0	16.2
0.0	29.6	15.2
0.0	30.7	14.4
0.0	29.3	16.1
0.0	29.3	19.3
0.0	29.4	16.6
0.0	29.4	20.5
0.0	29.3	17.4
0.0	30.5	18.1
0.0	29.9	15.9
0.0	29.1	17.1
0.0	28.9	17.9
0.0	30.0	13.1
0.0	29.4	13.9
0.0	29.4	14.4
0.0	29.1	14.3
0.0	28.5	16.1
0.0	29.3	14.0
0.0	29.1	15.3
0.0	27.1	18.2
0.0	29.4	13.4
3.0	25.0	20.1
0.0	29.4	18.1
1.1	28.9	15.2
0.0	28.1	17.4
0.0	29.6	18.2
0.0	28.0	18.4
0.0	28.9	15.8
0.0	28.9	14.3
0.0	30.4	14.6
0.0	29.8	16.6
0.0	30.6	14.5
0.0	30.6	14.4
0.0	30.8	14.8
0.0	28.6	14.6
0.0	30.0	15.0
0.0	30.4	14.8
0.0	30.2	15.0
0.0	30.6	14.8
0.0	31.2	16.0
0.0	30.4	15.2
0.0	29.6	17.4
0.0	30.6	15.0
0.0	30.6	14.0
0.0	31.2	16.0
0.0	32.0	15.0
0.0	30.0	15.0
0.0	29.4	15.8
0.0	29.0	17.6
0.0	29.8	16.2
0.0	29.4	18.2
0.0	30.2	18.6
0.0	30.2	15.2
0.0	31.2	16.0
0.0	31.2	16.6
0.0	32.0	16.0
1.4	31.8	17.8
0.0	32.0	17.2
0.0	30.0	16.8
0.0	30.2	15.8
0.0	29.8	18.0
5.6	32.0	19.8
0.0	29.8	19.6
0.0	30.8	16.8
0.0	31.8	16.2
0.0	32.0	16.2
0.0	30.0	19.4
0.0	32.2	19.9
0.3	33.2	17.4
0.8	31.6	16.6
3.8	32.0	19.2
0.0	32.0	16.8
0.0	32.6	15.0
0.2	32.8	14.2
0.3	32.2	18.0
0.0	30.4	20.0
0.0	32.6	15.2
0.0	32.6	15.6
0.0	31.4	16.4
0.0	32.8	16.0
0.0	33.0	15.6
0.0	32.2	17.4
0.0	34.0	17.8
0.0	32.9	20.0
0.0	33.8	15.2
0.0	30.0	18.0
0.0	32.6	16.0
0.0	31.6	16.6
0.0	32.0	16.0
0.0	32.6	18.0
0.0	30.8	16.5
3.9	33.4	15.8
0.0	31.0	18.6
3.2	31.4	17.0
2.6	30.8	20.6
0.0	30.0	19.8
0.0	32.4	16.2
1.6	30.8	20.0
0.0	31.0	19.0
2.1	26.2	18.4
9.5	31.2	17.4
2.3	26.8	17.0
0.0	29.8	19.4
9.3	30.2	18.2
0.0	30.8	17.2
0.0	32.4	20.0
0.2	30.6	17.4
0.0	31.4	17.0
0.0	31.7	16.0
0.0	33.4	17.2
0.0	32.0	16.2
0.0	31.8	15.2
0.0	32.4	15.8
0.0	32.0	18.2
0.0	28.0	17.0
1.6	29.0	17.8
12.8	29.0	18.4
0.0	29.2	19.4
0.0	32.2	17.6
0.0	31.8	17.4
0.0	28.6	16.0
0.0	33.1	17.2
0.0	32.4	17.0
0.0	34.8	17.4
0.0	32.8	21.0
19.3	32.2	17.0
2.5	27.8	20.6
8.4	28.8	17.8
0.8	30.6	16.7
1.2	30.0	19.4
31.2	25.4	19.0
0.0	25.2	17.1
0.2	27.2	19.4
13.8	30.4	18.8
18.4	24.2	18.8
0.8	29.0	16.2
1.2	25.8	16.2
0.0	28.6	16.0
1.6	25.8	16.6
0.0	29.2	16.0
9.5	29.8	16.4
0.0	30.0	16.2
2.4	30.4	17.2
0.2	27.0	16.8
0.0	28.6	15.8
1.0	29.8	16.8
1.2	30.2	15.4
0.0	29.6	13.4
4.2	28.2	15.4
5.2	29.8	16.4
1.5	28.4	14.8
0.2	29.8	17.4
0.0	30.4	17.2
0.0	29.2	17.1
0.0	29.7	16.9
3.6	28.8	17.4
0.7	26.8	16.4
0.1	27.6	12.8
3.1	30.3	15.0
0.0	31.2	14.2
24.6	31.2	14.2
2.7	26.9	14.4
0.8	29.6	14.8
3.4	25.2	16.0
0.0	29.2	15.8
0.0	28.8	16.4
16.2	27.4	14.2
0.2	28.0	14.8
4.7	27.6	15.6
0.0	29.6	13.0
0.0	31.0	16.0
0.0	30.4	15.0
0.0	30.6	14.2
1.6	27.2	15.8
0.0	30.8	17.4
0.0	30.6	17.8
1.4	28.0	15.0
0.6	31.2	15.4
0.0	29.2	13.6
1.4	31.8	14.6
0.0	32.2	15.8
0.0	31.0	14.4
16.4	27.8	15.2
0.6	27.2	15.4
1.9	28.2	14.8
0.2	28.6	13.6
0.0	29.6	14.8
0.4	30.8	16.4
10.3	28.6	16.4
5.3	30.2	19.2
1.5	29.8	19.6
3.4	29.2	19.4
0.8	28.8	16.8
0.0	29.6	17.8
0.6	31.2	16.4
0.0	30.4	15.8
0.0	29.4	18.0
12.9	29.8	17.4
0.2	30.2	17.2
0.0	30.0	18.0
0.0	31.6	17.2
0.0	32.2	17.8
0.4	32.8	18.8
0.3	31.2	18.4
0.0	29.4	19.8
5.0	28.8	15.8
0.0	30.4	15.6
0.0	30.4	16.2
8.7	31.2	16.8
0.0	30.2	17.8
0.1	31.2	15.2
0.5	30.0	15.2
0.0	30.4	14.2
24.4	28.0	13.4
0.3	28.6	17.6
0.0	29.4	14.2
8.5	30.0	15.2
0.2	27.8	15.2
1.9	28.2	18.4
0.0	28.6	18.0
0.3	27.0	18.4
0.3	27.8	15.8
0.0	29.2	18.8
0.7	29.8	18.4
4.3	26.8	18.8
2.5	28.2	18.2
0.0	26.8	19.4
0.0	30.6	17.1
0.4	28.6	18.8
0.0	32.8	17.1
0.0	31.2	17.2
1.0	30.2	19.2
0.2	30.4	14.6
17.8	30.8	18.2
77.8	31.3	14.8
3.5	24.8	15.4
0.0	27.3	16.8
0.0	31.4	15.2
10.0	30.2	20.4
0.0	29.7	15.2
0.1	29.8	14.4
5.1	25.2	17.2
0.0	25.4	17.6
0.4	29.8	17.4
0.0	25.4	20.2
15.4	28.4	17.8
8.1	29.3	18.2
0.2	27.9	15.0
0.5	27.6	17.2
1.1	30.1	16.6
8.5	29.8	17.2
0.0	30.2	17.4
0.0	32.3	17.8
0.5	31.4	16.4
0.0	32.2	17.4
0.0	31.6	18.8
0.0	32.2	18.4
0.0	32.3	18.8
0.0	31.2	18.2
0.0	32.2	18.6
0.0	32.6	18.6
0.0	32.5	19.3
0.3	32.4	19.8
6.8	26.7	17.4
14.2	29.8	18.8
0.0	28.5	19.2
20.6	31.2	17.2
0.0	26.4	17.8
0.0	28.2	18.4
2.9	29.8	18.2
1.1	29.9	18.8
7.5	26.8	18.2
0.0	28.3	16.8
27.5	28.0	18.9
2.8	27.5	19.2
0.6	29.2	19.2
0.1	29.5	19.2
1.8	28.3	19.8
0.1	29.2	19.2
6.6	30.1	17.2
1.6	26.8	18.2
0.0	30.0	19.8
2.1	30.0	18.2
0.4	29.9	18.1
0.2	29.4	18.2
0.3	29.4	18.8
0.0	28.2	18.2
0.0	29.2	19.3
1.4	28.4	20.0
2.2	29.1	18.8
34.1	29.4	17.2
0.4	26.8	17.4
0.9	29.2	18.6
1.6	28.0	18.4
5.1	29.6	15.7
2.1	30.2	18.2
14.6	30.2	10.2
1.6	29.2	17.2
0.0	30.3	18.1
0.0	30.2	18.6
8.2	30.6	19.2
2.3	28.4	18.8
16.4	29.8	18.0
0.1	28.1	17.0
0.0	29.9	17.6
4.5	29.8	18.0
4.3	31.0	18.4
0.8	30.0	19.1
0.0	29.4	17.8
0.8	29.6	18.8
8.2	28.6	16.2
0.4	30.8	18.9
0.0	28.6	16.8
0.0	30.8	18.5
0.2	31.0	19.8
2.1	26.5	17.3
0.5	30.0	17.3
0.1	30.2	16.1
0.0	31.6	18.6
8.0	31.0	17.0
0.0	29.2	17.4
0.0	29.3	18.4
0.0	30.2	18.2
5.9	30.3	18.0
3.0	25.4	16.8
0.0	29.8	16.2
0.0	30.6	17.6
0.0	31.1	18.1
0.0	31.2	16.4
0.0	30.2	17.0
0.0	31.4	16.8
0.0	29.6	17.2
0.0	29.6	13.8
0.0	29.7	17.8
0.0	28.6	18.8
0.0	28.8	18.2
0.0	29.6	17.8
0.0	29.6	17.8
0.0	29.6	17.8
0.0	29.4	18.2
0.0	29.4	18.1
0.0	31.1	17.0
0.0	30.2	17.0
0.0	30.4	15.2
0.0	30.2	15.8
0.0	30.6	15.2
0.0	30.6	16.8
0.0	30.8	17.0
0.0	32.2	18.2
0.0	32.6	16.6
0.6	30.6	15.4
0.0	30.2	17.2
0.0	30.1	14.2
0.0	30.2	18.8
0.0	29.9	16.8
0.0	29.8	18.9
0.0	28.2	17.4
0.0	26.5	13.8
0.0	29.1	18.3
0.0	31.1	14.2
0.0	30.2	16.0
0.0	30.2	16.0
0.0	30.1	14.8
0.0	29.6	16.8
0.0	28.8	17.2
0.0	27.1	15.4
0.0	28.0	15.8
0.0	29.1	14.1
0.0	29.1	14.0
0.0	29.2	15.0
0.0	29.2	14.6
0.0	29.9	12.0
0.0	30.3	15.6
0.0	30.2	14.4
0.0	31.6	16.2
0.0	30.6	13.6
0.0	30.6	13.5
0.0	30.1	14.2
0.0	32.0	16.1
0.0	30.6	15.2
0.0	29.2	14.8
0.0	29.2	17.0
0.0	29.6	14.3
0.0	29.5	13.6
0.0	29.5	13.8
0.0	29.8	17.0
0.0	30.2	16.8
0.0	29.8	15.0
0.0	31.6	15.8
0.0	30.2	15.1
0.0	31.0	13.8
0.0	30.3	12.0
0.0	30.0	14.2
0.0	30.0	14.4
0.0	30.1	13.8
0.0	30.1	13.0
0.0	30.1	15.8
0.0	30.8	14.0
0.0	30.2	14.0
0.0	29.8	11.0
0.0	30.8	14.6
0.0	30.2	15.0
0.0	30.0	18.8
0.0	30.8	11.0
0.0	31.0	14.8
0.0	32.0	14.2
0.0	31.2	13.2
0.0	31.4	13.8
0.0	30.8	15.4
0.0	30.6	16.6
0.0	30.0	16.0
0.0	30.4	17.8
0.0	30.6	19.8
0.0	31.0	18.2
0.0	31.0	17.2
0.0	32.2	15.2
0.0	31.0	13.8
0.0	31.2	15.2
0.0	30.6	14.2
0.0	30.4	16.2
0.0	31.0	15.6
0.0	31.4	17.3
0.0	31.0	14.4
0.0	31.2	16.0
0.0	29.4	11.4
0.0	27.6	16.7
0.0	30.2	16.2
0.0	30.8	18.6
0.0	32.2	16.2
0.0	31.6	20.2
0.0	30.6	20.8
0.0	29.2	17.4
7.2	31.8	17.1
0.6	31.8	20.0
0.4	25.8	17.0
0.0	28.8	17.4
0.0	30.6	18.4
0.0	32.9	17.7
0.0	33.0	19.8
0.4	32.2	19.8
4.2	28.6	19.9
1.5	29.6	19.2
1.3	28.4	16.2
2.3	31.0	16.2
0.0	31.1	15.8
0.0	32.0	15.8
0.0	32.2	15.4
0.0	32.7	16.8
0.0	32.8	16.4
0.0	33.0	18.2
0.0	29.8	20.2
0.0	31.6	18.0
0.0	32.6	18.6
0.1	30.6	18.6
0.0	30.6	19.4
8.5	31.6	19.2
0.5	26.0	20.0
0.0	29.4	20.4
6.5	30.4	20.0
7.4	29.2	19.8
0.0	31.0	20.1
0.0	32.2	18.4
0.0	32.0	18.4
0.0	33.4	20.6
0.0	33.4	21.6
0.0	32.0	18.2
0.0	32.4	19.4
0.0	32.6	18.4
0.0	32.8	20.8
0.0	32.8	20.5
0.0	32.1	21.0
0.0	31.4	20.6
0.0	27.0	18.8
0.0	30.4	19.6
3.1	29.8	20.4
2.8	30.2	20.4
0.7	29.6	20.4
4.3	30.2	20.6
1.7	29.7	19.4
0.0	29.8	21.0
3.1	30.2	19.2
0.0	29.8	20.8
1.7	30.2	20.6
6.7	26.2	18.8
2.7	29.6	19.0
1.4	29.7	18.8
0.0	31.4	20.0
0.0	30.8	19.8
0.0	33.5	18.0
0.0	32.4	20.4
0.0	32.2	18.9
0.0	31.8	20.3
1.7	32.2	17.3
1.3	32.0	16.5
0.9	29.6	17.5
0.0	31.0	16.3
3.5	31.0	17.1
0.0	30.4	18.5
0.0	33.4	18.4
63.5	29.4	19.3
0.0	27.4	18.1
21.2	28.6	20.1
0.9	26.6	18.0
0.0	29.6	17.2
0.0	31.2	16.6
0.0	30.8	17.5
0.0	29.8	18.7
30.0	28.4	20.2
58.6	28.0	18.5
0.0	27.8	18.9
0.0	29.7	19.0
8.2	28.6	20.2
0.0	27.8	19.3
0.0	27.1	20.3
4.7	28.6	19.8
1.4	28.9	18.7
0.0	29.0	18.2
0.0	26.9	17.7
3.2	28.2	18.6
0.0	29.0	18.5
16.0	29.9	19.2
9.2	25.2	19.6
0.7	29.2	18.0
0.0	29.0	19.9
1.7	29.2	16.7
0.0	32.2	16.7
6.1	30.2	18.6
0.0	27.4	17.4
0.0	31.2	19.0
1.2	29.2	19.0
13.5	29.1	18.8
4.2	26.4	18.2
1.7	28.4	19.2
3.5	29.1	17.4
0.5	29.5	18.1
0.0	27.3	18.0
0.0	30.3	18.0
1.7	30.2	20.0
0.8	28.0	19.1
0.0	30.0	20.2
6.0	32.4	19.0
0.0	29.0	17.0
0.9	29.8	18.0
0.0	30.8	18.1
1.2	28.2	17.4
1.2	29.3	18.2
0.0	30.2	19.2
0.0	30.8	20.6
3.0	31.6	19.0
14.0	30.6	19.0
10.7	27.6	18.6
4.6	21.4	19.0
0.4	26.7	17.8
0.4	30.0	19.4
0.0	31.8	20.6
20.0	32.4	17.8
0.5	26.6	18.4
0.0	28.8	20.0
2.5	30.6	19.8
0.0	29.8	19.0
32.5	29.6	18.8
1.4	28.6	20.0
3.8	26.4	20.2
15.8	30.0	17.6
0.0	27.4	18.8
0.0	29.0	19.4
30.5	32.2	19.8
6.5	30.8	20.0
19.4	28.6	17.8
0.0	28.2	18.8
0.1	28.4	18.4
6.2	30.0	18.0
0.9	27.6	17.0
0.0	28.6	18.1
0.0	28.4	17.9
0.0	30.4	18.0
0.0	30.8	19.4
0.0	31.4	19.6
0.0	31.2	19.0
0.0	30.0	19.8
1.5	28.6	18.2
0.0	31.6	19.4
1.6	31.6	20.8
0.0	30.8	21.0
46.5	32.6	19.6
16.5	29.0	19.0
14.7	22.6	18.8
1.5	26.6	18.4
2.3	28.6	17.2
0.0	32.4	18.6
0.0	31.6	18.8
0.0	29.6	16.2
0.0	30.0	18.2
0.0	30.8	18.8
0.4	30.4	17.6
0.0	31.2	18.0
0.0	31.2	19.4
12.0	29.2	16.4
3.5	28.4	18.0
0.0	28.8	17.0
0.0	30.8	18.0
4.1	31.8	18.0
2.1	31.8	16.4
0.0	31.2	18.4
0.0	31.0	16.0
0.0	31.8	18.2
0.0	34.0	19.0
0.0	30.4	18.6
34.6	23.4	15.2
0.0	29.4	16.6
1.0	30.8	18.0
0.9	29.4	18.2
0.0	30.6	19.6
9.7	28.5	18.6
3.4	25.4	18.0
1.0	28.4	17.8
0.0	28.6	17.4
5.4	30.0	17.0
0.0	30.4	18.4
0.6	30.0	18.2
0.0	30.6	19.0
0.0	30.2	17.4
0.0	31.4	16.4
0.0	31.0	18.6
0.0	30.4	19.0
0.0	31.4	19.2
2.0	29.8	18.0
4.9	29.8	16.8
2.6	29.2	15.6
0.0	32.0	16.6
9.8	33.0	19.0
0.0	27.8	17.4
6.0	30.6	17.4
0.0	30.6	18.2
0.0	31.2	19.4
10.7	29.2	17.4
9.2	29.2	17.8
0.7	31.2	18.8
1.5	29.4	19.4
8.5	28.4	19.2
0.4	30.4	19.6
3.3	31.4	20.2
3.5	30.0	18.2
2.0	30.2	20.6
0.0	30.2	19.8
0.0	31.5	21.0
0.0	28.6	19.2
4.4	26.4	19.6
50.7	30.8	19.0
38.0	28.0	18.8
0.0	29.6	19.0
0.0	31.8	20.2
0.0	30.8	20.0
4.5	31.0	19.2
10.8	29.8	19.0
3.2	30.6	18.0
11.0	30.8	19.6
0.8	28.2	18.4
0.0	30.6	21.8
7.3	29.8	19.2
0.0	29.0	20.6
76.2	30.6	18.2
1.2	27.2	19.0
0.0	30.0	19.6
0.0	30.2	20.0
2.9	27.0	20.8
9.1	25.6	19.2
3.2	29.4	20.0
0.8	29.6	19.2
0.5	29.8	19.0
0.8	30.6	19.8
0.0	28.6	20.6
0.0	30.6	19.0
0.0	30.8	19.6
0.0	31.8	20.0
24.0	30.6	18.6
0.3	30.0	19.0
0.0	30.8	21.2
0.0	31.2	20.6
0.0	30.4	20.0
1.2	28.4	18.4
0.0	31.6	19.0
0.0	32.0	17.0
0.0	32.2	18.6
3.7	30.0	19.0
1.0	30.0	18.6
1.1	31.6	18.4
0.0	29.0	18.2
1.6	29.6	19.2
0.0	30.0	20.0
0.0	31.4	18.6
0.0	31.4	19.6
0.0	29.4	18.6
0.0	29.2	19.6
2.0	27.2	19.6
0.5	30.0	19.4
0.0	30.8	18.0
0.0	30.4	18.0
0.0	31.2	16.6
0.0	30.8	17.9
0.0	32.0	17.8
1.3	31.8	20.2
0.0	30.6	18.4
0.0	31.6	17.4
0.0	30.4	17.6
0.0	32.0	18.4
0.6	32.2	17.8
0.0	30.5	17.0
0.0	30.8	17.4
0.0	30.4	16.8
0.0	29.6	16.0
0.0	30.2	17.0
0.0	30.6	16.6
0.0	30.6	17.6
0.0	31.0	15.8
0.0	30.8	17.0
0.0	30.4	19.6
12.5	23.2	17.6
0.7	27.4	16.2
0.0	29.0	17.0
0.0	29.0	16.0
0.0	30.0	16.4
0.0	30.2	17.0
0.0	29.6	17.6
0.0	29.2	19.0
0.0	28.8	17.4
0.0	29.4	17.4
0.0	29.8	17.0
0.0	30.2	16.0
0.0	29.5	13.6
0.0	30.6	13.8
0.0	29.4	15.0
0.0	29.2	16.0
0.0	30.0	15.2
0.0	30.0	15.6
0.0	30.0	14.2
0.0	31.2	15.6
0.0	30.4	15.0
0.0	35.0	14.0
0.0	29.6	13.6
0.0	29.4	18.4
0.0	31.4	15.6
0.0	31.6	16.8
0.0	31.4	16.2
0.0	30.4	15.4
0.0	30.4	15.8
0.0	30.6	14.0
0.0	32.2	15.6
0.0	29.4	15.0
0.0	30.8	13.5
0.0	30.4	16.6
0.0	29.4	11.8
0.0	28.5	12.6
0.0	28.8	13.4
0.0	30.2	14.2
0.0	29.8	14.0
0.0	29.6	14.4
0.0	29.8	15.6
0.0	27.4	16.0
0.0	28.2	17.4
0.0	29.7	14.4
0.0	29.6	13.4
0.0	30.4	15.0
0.0	30.6	16.4
1.0	30.2	18.0
0.0	29.4	18.0
0.0	31.2	16.0
0.0	31.5	16.2
0.0	31.2	15.6
0.0	31.8	16.2
0.0	32.0	15.8
0.0	32.0	15.8
0.0	31.2	13.6
0.0	30.8	15.2
0.0	31.4	14.6
0.0	31.4	13.1
0.0	30.4	13.2
0.0	30.6	14.2
0.0	30.8	15.0
0.0	31.0	16.2
0.0	31.2	14.6
0.0	31.5	14.0
0.0	32.0	14.6
0.0	32.4	16.0
0.0	32.0	14.8
0.0	31.2	14.6
0.0	32.0	15.2
0.0	31.9	15.0
0.0	32.4	13.6
0.0	32.5	15.6
0.0	32.4	15.2
2.0	32.6	16.6
0.0	32.6	15.8
0.0	32.6	16.0
0.0	30.8	16.4
0.0	30.5	18.8
0.0	31.0	19.0
0.0	30.1	17.0
0.0	31.0	19.2
0.0	31.0	17.0
1.2	32.4	19.6
18.0	31.2	17.2
0.0	31.4	19.0
0.0	31.8	19.0
0.0	30.7	17.2
0.0	30.6	16.2
0.0	32.2	14.4
0.0	32.1	10.2
0.0	31.6	16.4
0.0	32.1	17.0
0.0	32.6	21.0
0.0	32.2	16.2
0.0	32.0	15.2
0.0	32.2	15.8
0.0	32.2	15.8
0.8	32.0	19.7
0.7	32.0	15.0
0.0	33.2	18.2
0.0	33.2	17.4
0.0	33.2	19.2
6.6	31.2	17.8
0.3	29.0	17.2
0.0	31.0	18.0
0.0	32.2	17.0
0.0	32.4	17.0
3.0	32.5	16.4
0.0	31.6	19.4
0.0	32.4	18.8
0.0	32.2	19.0
0.0	33.0	21.0
1.2	33.2	17.4
0.7	30.0	16.3
0.0	30.4	18.0
0.0	32.2	18.0
8.8	32.0	19.2
2.9	31.4	19.2
13.0	31.6	19.0
7.0	26.6	18.0
0.0	29.4	18.2
0.0	29.3	18.0
0.0	31.0	18.8
4.3	31.0	20.0
0.5	32.0	18.4
0.2	31.4	17.2
0.0	31.6	17.8
0.0	32.6	18.0
2.0	32.2	18.0
5.2	31.2	19.0
5.3	31.1	17.4
0.0	29.3	17.0
0.4	31.4	19.4
8.0	32.2	18.6
0.0	31.8	20.2
9.7	30.0	18.6
6.5	29.4	19.6
6.5	29.2	19.6
0.5	30.4	19.6
1.7	26.0	18.4
8.0	28.0	18.8
2.2	29.6	18.4
1.2	31.8	18.6
0.4	32.2	17.0
2.9	26.0	18.4
1.1	30.2	16.0
0.0	31.6	19.4
6.9	27.7	18.3
8.9	28.2	18.2
6.2	25.9	18.4
5.3	27.2	16.8
2.2	28.2	17.8
0.0	29.6	17.2
2.5	30.0	17.4
1.3	29.0	17.4
6.4	28.4	17.8
0.0	29.4	17.6
0.9	29.2	19.0
2.5	30.0	17.2
0.9	28.8	17.0
2.5	28.8	17.8
8.0	28.0	18.2
1.3	27.2	17.0
0.0	28.2	18.8
10.5	29.4	17.4
1.4	27.9	15.8
2.4	27.8	16.8
0.0	30.9	18.2
0.2	29.6	18.0
6.3	30.6	19.2
2.8	30.6	18.6
24.5	29.4	19.2
0.0	29.4	19.4
0.0	30.0	19.0
4.9	25.6	19.0
0.0	27.2	19.0
2.4	26.8	17.8
0.5	29.6	19.8
0.0	31.8	19.2
0.0	32.4	18.8
5.6	26.4	17.4
0.4	29.2	16.1
4.0	28.8	18.0
0.8	29.8	20.0
4.4	24.4	17.0
0.0	28.8	16.2
3.4	27.6	17.8
0.0	30.0	17.6
0.0	30.6	19.6
2.8	30.6	19.8
0.1	28.6	19.0
0.0	28.6	20.4
0.0	32.0	19.0
0.0	32.0	19.6
0.8	31.2	19.0
0.0	32.8	20.0
0.0	28.2	19.6
6.2	30.4	20.4
0.0	31.8	20.1
9.8	31.1	20.5
0.7	30.4	19.4
1.6	27.7	20.2
0.0	26.0	20.6
0.0	29.9	19.1
21.0	32.7	20.4
9.9	28.5	18.6
3.1	30.2	21.3
0.0	29.8	17.5
10.1	32.4	20.6
0.0	30.5	20.5
1.2	31.9	20.8
0.9	33.5	20.6
4.2	31.0	21.5
0.0	29.9	19.1
0.0	31.1	19.1
0.0	31.5	21.3
4.7	30.2	21.7
0.2	31.7	20.3
0.0	29.6	20.9
0.0	32.9	20.2
0.0	31.9	20.1
0.0	30.8	20.8
4.5	32.7	20.3
0.0	31.7	19.9
2.7	32.4	20.8
4.5	31.9	19.2
0.0	30.9	20.0
0.0	32.0	17.9
22.6	31.2	20.4
0.3	27.9	17.6
0.0	29.2	21.6
0.0	29.8	21.7
0.0	31.1	21.2
0.0	31.0	19.2
0.0	32.0	19.4
1.8	32.0	19.4
4.1	29.4	18.9
0.0	31.8	19.3
0.0	32.2	20.0
1.7	30.5	20.6
2.9	29.5	19.2
1.8	30.1	18.3
1.3	30.1	17.2
0.0	32.6	14.5
0.0	32.4	19.9
0.0	31.5	20.5
0.0	33.4	20.2
39.4	31.6	22.6
0.0	28.3	17.7
0.0	32.1	19.8
0.0	32.1	20.0
1.0	31.8	19.5
0.0	30.7	20.4
0.0	30.3	19.8
0.0	32.0	19.7
0.0	30.9	20.5
1.7	31.9	20.3
0.0	31.1	18.1
1.4	32.2	19.5
0.0	30.2	20.9
0.0	31.0	19.9
0.2	31.3	20.4
0.2	30.9	19.8
4.9	32.8	21.3
0.0	33.4	21.2
0.0	32.9	20.4
5.8	30.0	19.8
0.0	30.0	20.2
