0	19	38.4	8.5	2.6
0	20	37.2	9.3	4.0
0	17.9	36	4.5	1.9
0	20	38.2	10.7	1.9
0	21.6	39.4	9.9	2.0
0	24.6	40.2	9.2	3.0
0	20	38.4	10.1	2.0
0	20.3	40.4	10.5	2.4
0	20.7	39.2	11.2	2.9
0	20.2	41.6	10.8	2.5
0	19.7	42.1	11.4	2.5
0	20.8	41.8	11.3	2.3
0	20.1	41.8	11.5	1.8
0	20.4	41.7	11.2	1.6
0	21.6	41.2	11.3	1.9
0	25.6	42.1	8.5	2.2
0	22.9	40.8	9.4	3.8
0	22.3	39.1	10.6	3.4
86.3	16	40.1	8.7	4.1
8.6	19.6	29.8	3.1	1.8
5.4	17.9	34.7	10.7	2.6
0	19.6	31.8	7.6	1.2
0	20.6	35.3	10.4	1.0
0	22.5	37	10.8	1.4
0.3	22.2	37.2	11	2.1
0	20.8	37.2	9.8	2.3
0	20.9	37.3	11.2	2.6
0	22.4	37.3	11.3	2.6
0.7	23.4	37.7	9.4	3.5
3.1	21.9	36.4	10.4	3.8
0	21.8	36.4	11.1	4.3
0	22.2	35.4	9.9	5.6
0	21.8	35.8	9	4.3
0	24.2	35.8	10.2	3.3
0	24.3	36.4	8.9	3.4
0	24.1	33.7	4.3	2.6
0	23.2	36.8	7.7	3.1
15.8	20.3	36.2	7.4	5.2
2.4	20.2	35.2	10.6	2.3
0	20.9	33.8	8.5	2.5
0	21.8	36.1	11.8	2.6
0	23.2	36.2	11.2	3.4
0	23.7	36.6	11.4	3.3
0	22.3	35.8	10.2	4.1
5.4	19.7	34.8	3.6	3.7
0	22.1	33.6	10.1	2.3
7.2	19.8	35.7	7.9	2.9
0	20.9	33.4	10.1	2.6
2.8	22.8	31.7	0.9	3.3
29	19.3	28.6	0	2.4
10.1	20.3	27.4	0	3.9
3.8	20.6	29.9	3.7	5.6
0.4	20.2	30.8	3.3	5.3
0	21.2	32	8.4	3.4
0	21.4	32.6	7.5	3.5
27.1	19.7	30.3	1.9	3.4
2.3	20	28.1	0	3.4
0	19.6	33.2	9.6	3.8
0	20.2	33.8	10.7	4.1
0.3	20.4	33.2	8	3.5
0.3	21	32.7	6.6	3.4
8.8	20.8	32.6	0.7	4.0
6.1	19.6	29.9	0	2.7
29.1	17.7	27.8	0	2.4
3.1	20.3	27.8	0.5	1.4
0.2	21.8	30.4	1.4	2.4
14.3	19.7	31.8	3.6	2.5
0	21.4	31.8	3.7	2.3
0	20.5	33.3	8.5	2.9
0	21.6	34.1	10	3.3
0.2	21.2	33.2	4.9	2.9
1.6	19.7	32.8	7.6	3.4
8.7	18.9	26.4	0	2.7
80	20	24.8	0	2.2
148.6	17.8	24.8	0.2	4.2
0	20.1	29	7.6	3.4
16.6	18.1	28.8	3	3.6
0	19.8	28.1	1.9	3.9
0	21.2	30.3	6.9	2.3
0.2	20.9	29.8	1.2	2.8
5.3	20.2	30.9	1.9	3.1
0.7	20.4	29.7	2.2	2.9
0	20	27.8	1.8	4.3
1.5	19.8	29.2	3.5	5.5
1	19.8	29.6	1.7	5.2
38.4	19.2	23.8	1.6	3.8
4	19.8	24.8	0	5.6
0	20.3	26.9	0.5	5.7
0	19.6	30.2	7.6	5.2
0	19.7	30	8	4.8
0	20.1	28.9	4.4	5.3
0	19.7	27.4	0	4.8
0.3	19.7	25.2	0	5.1
0	19	27.4	0	4.3
0	18.3	31.3	8.6	4.3
0	18.2	30.2	10.4	2.7
0	18.7	31.4	10.4	2.2
0	19.6	31.8	10.1	2.6
0	19.2	31.4	7.1	2.3
0	20.5	30	6.3	1.8
2.4	19.4	29.8	1.7	1.8
0	19.8	31.6	7	2.0
0	20	31.8	6.2	1.9
12	18.8	32.4	7.7	2.4
0	20.9	31.4	4.8	1.3
0	21.4	32.3	8.3	2.0
0	19.4	32.2	9.7	2.0
0	19.6	31.8	8.6	1.5
0	21	32.5	6.3	1.6
0	19.8	33	6	1.4
0	19	33.6	6.1	1.7
0	20.3	31.8	7.2	2.1
14.2	20.3	27.7	0.7	1.3
16	19	27.4	0.3	2.8
56.7	17.8	24.1	0	3.7
18.9	18	21.8	0	4.6
0	18.6	26.7	0.8	4.3
0	18.9	29	6.3	2.9
0	20.9	30.8	8.9	1.8
0	20	28.1	0.5	1.7
0	20.3	30.8	6.1	1.8
0	19.7	30.5	8.3	2.2
17	19.5	31.4	8.7	2.7
17.8	19.7	27.7	0.4	3.1
1.2	19.2	26.8	0	3.6
4.2	19.3	28.6	3.1	4.0
1.6	19.3	28.6	1.9	4.3
263.6	19.4	26.8	0.9	4.2
246.2	18.5	23.4	0	4.1
0	20.2	28.2	1.2	1.6
0.5	20.6	29.8	4.6	2.3
2.2	19.2	27.7	1	3.7
1.8	20	27.4	0	4.0
1.8	18.9	28	0.7	4.9
1.1	19.8	27.2	1.3	3.4
0	19.2	27.4	0.3	3.6
0.8	18.4	28.1	1.4	3.6
0	18.8	27.8	7.1	4.1
3.2	19	28.8	2.8	3.3
5.6	18.9	28.7	5.2	2.3
0	19.2	28.2	5.9	2.3
0	18.6	29.6	7.7	2.2
5.2	18.8	30.2	7.2	2.2
0	17.9	29.7	7.9	1.9
0	19.2	30.9	7.2	1.6
0	19.6	30.4	5.1	2.0
0	17	29.8	5	2.0
0	16.7	29.7	9.8	1.9
0	17.1	30.8	9.9	1.5
0	17.2	31.4	10.6	1.3
0	17.6	32	7.7	1.5
0	20.7	32.7	10	1.3
0	19.8	32.8	7.5	1.3
94.8	17.2	32.4	6.1	1.1
13.4	17.7	29.4	0	1.3
8.2	18.9	30.2	7.1	0.9
0	19.2	31.2	8.2	0.8
0.8	19.5	31.4	9.6	1.7
0	20	30	10.3	2.7
0	19.3	31.2	10.6	2.6
0	18.7	32.2	10.5	1.8
0	19.2	31.8	7	1.1
0	19.3	31.4	9.9	1.9
2	19.7	30.9	8.6	2.0
0.8	18.2	31.4	5.5	1.3
0	18	30.3	7.5	1.3
0	17.6	31.7	8.7	0.6
0	15.5	32.4	10.5	0.9
0	17.2	32.4	9.8	0.8
0	17.8	31.7	9.5	1.0
0	19.2	31.7	9.9	0.7
0	19.4	32.2	9.2	0.9
0	19.3	32.5	7.3	1.0
0	19.2	31.5	7.4	0.9
0.4	18.7	31.7	8.2	0.6
0	20.2	31.3	5.6	0.9
1.4	21.8	30.5	4.6	0.6
0	20.9	32.2	8	0.7
0	20.4	32.1	8.7	1.3
0	20.5	32.2	9	0.9
0	20.2	31.7	9.9	1.2
0	15.7	31.1	6	1.1
0	15.6	31.4	8.7	1.1
0	20.2	29.8	4.3	1.4
16.2	20.3	30.4	1.9	1.1
0	23.3	31.2	3.8	0.9
0	22.3	31.8	6.4	1.0
0	18.5	32.8	8.3	0.6
0	18.2	33.4	10.4	0.8
0	18.5	33.7	9.9	0.8
0	18.3	33.3	10.3	0.8
0	17.9	32.8	8.8	0.6
0	16.4	32.3	9	0.9
0	14.8	31.4	10.5	0.9
0	14.6	31	9.9	0.9
0	15.4	31.4	10	0.8
0	16.8	30.2	7.5	0.6
0	16.3	31.2	9.8	0.9
0	18.8	30.4	6.7	1.0
0	19.9	29.2	5.2	1.6
0	19.4	30.8	8.4	1.5
0	19.4	31.3	10.2	1.3
0	17.7	31.8	9.2	0.6
0	17.1	31.4	9.1	0.9
0	15.2	30.9	10	1.2
0	16.9	30	9.8	1.1
0	13.8	30	7.4	1.0
0	14.2	29.9	10	1.6
0	13.9	30.3	11	1.4
0	14	29.9	9.7	1.2
0	13.2	30	9.8	1.4
0	14.4	29.9	9.9	1.4
0	14.4	29.8	9.5	1.4
0	15.4	28.8	9.7	1.7
0	12.2	29	9.7	1.3
0	12.8	28.6	9.3	1.1
0	13.4	30.4	8.6	0.9
0	14.2	31	10.1	0.8
0	13.4	30	6.6	1.0
0	18.5	30.5	8.7	1.8
0	14.8	30.4	8.4	1.7
0	12.6	30.6	10.2	0.9
0	13.4	31	10	1.0
0	14.7	31.2	9.8	0.8
0	13.2	30.8	9.9	0.9
0	13.1	30.8	8.4	0.9
0.3	19	30.6	9.4	1.4
2.8	20	25	0.4	1.5
0	20.4	26.3	0.4	0.8
0	17.6	27.7	3.1	1.6
0	12	29.8	10.1	0.8
0	7.8	29.8	10.6	0.9
0	8.7	30.2	10.6	0.7
0	9.3	29.8	10.5	0.8
0	8.8	28.2	9.2	1.6
0	8.6	28.8	10.3	1.2
0	9	29.6	10.4	1.1
0	9.4	29.2	10.2	1.3
0	11.2	29.2	10.3	1.4
0	10.5	29.7	10.3	1.0
0	10	30.1	10.4	0.8
0	8.7	29.2	10.5	1.0
0	8.8	28.8	10.4	1.3
0	8.3	28.4	10.5	1.1
0	7.9	27.8	10.4	1.1
0	7.9	28.4	10.1	1.0
0	11.7	29.4	8.4	1.0
0	10.5	29.4	10.3	1.8
0	9.6	29.4	10.2	1.2
0	7.9	29.2	10.2	0.8
0	8.4	29.7	10.1	1.0
0	7.7	29.2	10.3	0.9
0	7.6	29.2	10.5	0.8
0	9.1	29.2	10.4	1.4
0	9.4	28.1	9.7	1.6
0	10.2	27.4	9.6	1.4
0	13	27.4	10	1.9
0	19.2	28	9.5	3.4
14.2	18.6	28.2	6.5	2.9
5.8	18.3	28.2	5	1.9
0	17.1	21.4	0	0.8
0	14.1	24.4	3.2	1.0
0	12.9	27.6	9.2	1.3
0	11	27.4	10.1	1.0
0	11.1	28	10.2	1.2
0	12	28.4	9.8	1.5
0	13	28.7	9.7	1.2
0	15.7	29.8	9.4	1.6
0	14.3	30.1	9.8	1.5
0	16.7	30.3	9.5	2.3
0	16	30	9.5	2.8
0	17	31	8.8	1.9
0	16	30.8	7.2	1.7
0	17.7	30.8	9.4	2.8
0	16	29.8	6.8	2.4
0	13.6	29.9	9.9	2.3
0	14.8	29.4	9.3	2.1
0	13.4	30.1	9.1	1.4
0	10.8	28.9	9.2	1.9
0	12.7	29.4	6.7	1.7
0	11.7	29.3	9	1.3
0	12.7	30.4	9.8	1.0
0	9	29.2	10.2	1.0
0	9.5	29	10.4	1.3
0	7.6	29.2	9.9	1.0
0	10.2	30.1	8.7	1.5
0	9.4	30.1	9.5	1.2
0	10.8	30.7	7.3	1.6
0	9.6	31.2	8.2	1.2
0	11.8	31.4	10.3	1.5
0	12.1	31.9	10.3	1.4
0	12.9	32.3	10.3	1.5
0	15.2	33.7	9.7	1.7
0	15	32.9	9.8	2.4
0	15.8	33.6	10.2	1.7
0	13.7	33.2	10.4	1.1
0	11.3	33.3	10.6	1.1
0	9.8	32.2	10.9	0.9
0	10.6	32.8	10.8	1.1
0	11.1	32.8	10.9	1.4
0	11.5	33.4	10.8	1.2
0	13.7	34.2	10.6	0.9
0	16	33	10.2	2.0
0	16.8	33.8	10.4	3.4
0	15.2	32	10	1.9
0	16.6	31.4	9.9	1.5
0	15.7	33.4	10.4	2.3
0	16	33.2	10.4	1.8
0	17.8	34.3	9.7	1.3
0	15.8	35	10.2	1.2
0	15.1	34	10.3	1.6
0	12.3	34	10.5	1.1
0	14.6	35.1	10.7	1.1
0	13.8	36.2	10.7	1.5
0	14.8	36.4	10.8	1.6
0	13.8	34.7	10.6	1.6
0	16.9	37.2	10.6	1.8
0	17.2	34.9	9.7	4.2
0	18.3	34.2	10.3	3.9
0	17.6	33.5	9.2	3.1
0	17.5	33.4	10.8	3.1
0	18.7	34.1	10.4	2.7
0	17.8	32.8	8.6	1.7
0	19.2	34.3	8.9	2.3
0	19	33.2	7.8	2.5
0	19.4	32.6	8.4	3.7
0.8	17.9	32.7	7.8	4.5
0	17.7	34	8.9	2.1
0	18.9	32.6	8.5	1.9
0.6	17.1	32.8	7.7	2.1
0	17.3	32.3	7.3	2.4
0	19	33.6	7.3	2.6
0	19	34.9	7.5	2.5
0	19.4	36.2	7	2.4
0	19.7	36	8.5	1.6
0	23.3	36.2	7.6	2.4
0	21.2	35.8	7.9	2.6
0	24	36.4	4.5	2.4
0.6	20.3	36.4	5.5	2.1
0	19.6	36.2	9.9	2.5
0	21	36.8	9.1	1.4
0	20.9	36.4	8.5	1.8
0	19	37.8	10.5	1.9
0	18	36.8	10.6	1.6
0	19.5	37.2	10.5	1.8
0	21.4	37.6	10.4	2.0
0	23.4	37.8	9.3	2.8
0	19.9	37.4	10.5	1.6
0	21.1	36.2	10.1	1.4
0	19.9	34	8	1.5
2.6	21.3	36.1	7.7	3.2
0	22.6	35.2	2.9	2.9
0	19.8	35.1	9.4	2.3
0	19.4	37.2	10.3	2.5
0	20.5	37	10.8	1.9
0	21.7	38.2	10.6	1.6
1	23.9	39	7.5	2.2
0	23.4	37.2	4.1	1.5
0	24.4	38.4	8.7	2.6
0	23.8	36.9	6.9	3.1
1	19.9	31.8	1.8	2.4
0	19	30.9	6.6	2.5
0	21.7	33	10.1	2.5
0	23.7	33.4	5.6	1.5
6.2	20.7	35.4	8	3.1
0	20.1	33.8	8.3	1.9
0	23.4	36.2	9.7	3.0
0	23.5	37.4	7.7	3.1
0	22.4	36.9	9	2.4
0	21.9	36.2	5.9	2.1
0	21.9	37.4	10.8	1.8
0	22.6	38.2	10.8	1.7
0	23.2	38.4	11	2.0
0	23.2	39.4	10.2	2.4
0	23.2	39.8	9.4	2.4
0	25.6	40.1	10.7	2.6
0	26.5	39.9	8.7	2.0
0	26.2	40.6	10.7	2.4
0	25.7	40.8	7.6	2.6
0	26.6	41	11	2.1
0	24.9	41.2	7.4	2.5
0	27.2	41	10.7	2.9
0	27.3	41	10.8	2.7
0	24.7	42.3	11.1	2.4
0	25.7	41.7	7.5	3.4
0	28.9	41.2	8.7	3.0
0	23.8	40.4	9.2	2.9
0	24.4	40.8	11.1	3.1
0	23.2	40.7	11.5	3.0
0	23.6	41.5	11	3.2
0	27.2	42.3	10.7	2.9
0	26.5	41.7	11.4	3.4
0	24.9	36.2	2	1.2
0	23.4	40.2	10.4	2.6
0	23.7	39.2	4.9	3.3
0	23.7	38.4	6.1	2.1
0	24.1	38.2	11.1	4.0
0	24.8	38.4	8.2	2.0
0	24.8	37.4	9	2.9
0	25.4	37.2	7.8	2.2
0	23.6	37.2	9	1.9
0	25.2	38.2	11.9	4.0
0	24.3	38.8	11.3	5.8
0	23.7	38.2	11.2	4.6
0	24.8	38.4	10.4	4.6
0	25.5	37.8	10.5	4.1
0	25.2	38	10.4	4.7
0	24.7	38.6	9.8	4.9
0	24.7	38	10.6	5.5
0	26.4	37.2	6.9	3.6
0	27.2	38.8	9.2	3.3
1	22.7	36.8	5.4	3.4
7	22.7	35.6	1.8	1.6
33.4	21.8	34.2	2.8	1.4
0.4	23.7	30.4	1.7	1.6
0.8	23.4	35.2	7.4	1.9
0	23.7	35.1	4.7	3.1
24.6	22.4	32.2	1.9	2.1
0	23.2	31.6	4.1	3.3
3.2	22.4	33.4	4.1	3.7
46.4	19.1	31.8	3.1	3.6
1	22.8	27.2	0	4.0
17.4	21	26.2	0	5.4
1.3	21.7	25.4	0	5.4
0	21.6	30.4	0.8	5.4
0	21.7	33.2	6	6.4
0	23.3	34.2	9.5	6.9
0	21.7	32.8	5.6	4.8
4.6	21.8	33.8	6.9	4.3
0	22	32.8	5.8	4.8
0	22.4	32.7	8.3	4.9
0	22.4	34.1	9.7	5.1
0	22.8	34.2	8.1	6.1
0	23.6	35.3	5.1	3.8
0	23	34.4	9.3	5.6
0	22.7	34.2	4.6	4.8
0	23	35	9.4	5.6
0.5	22.8	33	6.4	4.4
0	22.9	33.5	7.4	4.8
0	22.4	32.4	1.2	4.2
0	22.4	34	8.8	4.8
0.4	22.4	34.6	7.3	4.3
0	22.5	35.7	11	5.8
0	22.6	33.5	6.5	5.9
11.2	21.8	31.8	0.4	3.7
0	22.6	29.3	0	4.1
2.8	22.1	29.8	0	3.7
14	21.4	30.7	0.2	3.9
0.9	21.9	28.4	0.3	5.4
0	22.3	31.6	4.8	5.5
0	21.8	29.6	0	4.3
0	21.7	32.3	7.8	4.3
0	22.6	33	9.7	4.9
0	22.6	34	7.9	5.1
0	23.2	31	0.6	5.5
0	22.6	27.2	0	3.9
0	22.6	29.2	0	5.4
6.9	20.9	30	0.8	3.8
0	21.4	30.6	4.5	3.5
0	21.6	32.2	9.1	3.4
0	22.6	32.7	7.1	4.1
0	21.8	32.6	6.3	3.5
0.4	23.2	32.8	8.1	3.1
2	21.8	31.4	0.6	3.0
2.4	21.4	33.2	8.1	2.5
0	21.5	29.3	1.6	1.6
0	22.5	31.8	6.1	2.0
64.8	21.8	32.8	5.8	2.3
0	21.2	28.8	1.1	2.1
0	22.5	31.2	7.3	1.9
0	22.3	30.9	2.9	1.7
0	21.9	31.2	4.3	2.5
37.3	20.5	29.8	5.3	2.4
14.3	20.2	24.4	0	2.8
42.1	20.9	27.4	1.9	3.3
1.3	20.8	26.8	0.9	4.0
21.1	20	24	0	3.0
0.3	20.7	25.9	0	2.6
14.2	21.3	29.2	2.9	2.6
12.8	21	28.7	2.8	3.2
3.6	21.6	28.8	3.4	2.7
4.5	21.4	28.5	0.6	2.9
0	21.4	29.4	3.1	3.0
3.8	21.2	28.2	0.1	2.9
16.6	21.3	25.8	0	3.3
0.2	21.3	28.4	2.8	4.2
0	21	30	5.4	4.4
2.5	20.7	28.8	4.7	3.7
0	21.2	30.4	8.9	3.7
2.4	20.3	27.8	2.4	3.4
0	20.7	24.7	0	3.9
3.3	21.3	27.3	0.3	3.6
0	21	28.7	2.9	3.6
0.4	22.3	30	9.2	3.3
0.4	21.3	29.2	1.5	2.3
0	21.7	30.1	2	2.3
0	22.4	32.5	10.2	3.0
0	22.1	30.2	10	2.9
1.4	20.7	29.4	3.3	3.2
0	20.8	31.7	10	3.4
0	21	30.2	4.8	3.0
0.5	20.8	29.9	5.5	2.8
0	20.6	30.8	5.8	1.6
12	21.7	30.4	3.8	1.5
0	21.9	30.6	8.2	2.4
0	21.2	26.4	0.2	1.9
0	21.2	27	0.6	2.1
0	20.7	29.4	4.4	1.6
0	20.4	32	7.7	1.5
0	20.7	32.6	6.7	1.2
17.4	20.7	32.6	8.9	1.7
0	21.7	31.8	9.5	1.7
3	22	31.1	4.5	1.5
0	20.5	29.2	3.6	1.4
0	21.1	31.7	3.3	0.7
0	21.5	33.1	6.9	1.0
0	21.2	29.4	2.6	1.8
2.4	22.5	31.4	5.2	0.7
0	21.2	32	8.1	1.7
10.6	20.7	30.7	1.7	0.8
0	21.4	30.7	4.8	0.7
7.8	20.7	27.7	1.4	0.6
0.2	21.2	29.8	4.8	0.7
0	20.2	31.2	7.1	0.5
0	21	32.2	10	0.9
0	21.2	32.7	9.8	0.8
12	20.4	31.7	8.6	1.7
0	20.5	29.7	7	1.8
16.5	19.9	28.7	1.4	1.4
1.9	21	30.7	6.1	1.2
9.7	21.2	29.6	4.6	1.4
64.6	20.1	24.4	0	1.5
2	21.4	27.4	1.7	2.8
2.2	21.3	29.1	1.5	2.1
0	20.9	28.6	3.3	1.7
0	21.4	30.4	8.3	1.4
5.4	21.5	30.2	6.7	1.8
17.8	21.4	26	0	1.4
8	21.8	27.6	2	3.1
0.2	21.4	28.8	3.1	2.5
0	21	30.3	8.2	1.4
5.6	20.8	31.8	9.5	1.3
0	21	28.4	3.5	0.9
0	20.9	30	9.1	0.8
0.7	20.7	30.4	6.6	0.9
0	20.8	31.2	8.9	1.0
0	18.7	31	7.7	1.4
15.6	20	30.4	4.3	1.8
4.7	21.7	28.2	5.4	1.6
0	20.1	28.2	4.6	1.3
0	20.4	29.2	7.1	0.8
0	15.7	31.2	8.4	0.6
0	15.2	30	10.3	0.8
0	14.2	30.4	10.2	0.6
0	15.2	30.1	10.1	0.6
0	15.5	30.2	9.2	0.6
0	14.4	30.4	10.3	0.6
0	13.4	30.6	10.8	0.9
0	13.5	31.2	10.5	1.2
0	13.8	31.4	10.5	0.6
0	15	31.4	10.1	0.6
0	15	30.4	10.6	0.6
0	17.3	30.6	8.2	0.6
0	16.2	30.6	6.9	0.5
0	14.2	31	9.8	0.9
0	16.9	30.8	8.6	1.0
0	15.7	30.8	5.6	0.8
0	19.4	31	5.8	1.5
4.2	19.7	29.7	8.4	2.3
0	18.1	29.1	9.6	0.9
0	14.4	30.3	4.2	0.8
0	14.7	30	10.5	1.1
0	16	30.1	9.3	1.2
0	15.4	29.2	9.1	1.5
0	15.8	28.8	10.5	1.1
0	15.9	29.2	10.1	0.8
0	17.8	30.2	8.4	0.7
0	20.5	31	8.4	2.4
0	18.1	29.7	6.6	1.9
0	18	29.8	9	1.9
0	16.8	30.3	10	1.2
0	16	30.8	9.4	1.0
0	12.1	30.6	10	1.3
0	13.8	30	9.3	0.7
0	13.5	29.2	9.3	1.0
0	13.6	28.6	8.4	0.9
0	12	28.4	9.2	0.8
0	12.8	29	9.7	0.6
0	15.4	27.7	7.3	1.3
0	15.8	27.8	7.1	1.5
0	11.8	28.2	6.7	0.8
0	10.1	27.9	9.7	1.2
0	13.1	28	7.5	1.0
0	9	29.4	10.2	0.8
0	7.7	29.2	10.3	0.8
0	8.3	30	10.3	0.7
0	9.3	30	10.4	0.8
0	9.6	29.8	10.2	0.5
0	9.6	29.2	10.3	0.9
0	10	28.9	10.2	1.2
0	10.2	29	10.3	0.6
0	10.4	29.8	10.3	1.2
0	11	30.2	10.3	1.1
0	10.7	30	10.2	1.2
0	12.1	30.4	9.9	0.7
0	12.2	29.4	9.7	0.8
0	12.5	28.4	8.7	1.4
0	10.7	28.2	8.2	0.9
0	10.2	28.7	9.7	0.9
0	10.7	28.8	10	1.4
0	8.9	29.2	8.9	1.3
0	8.5	27.3	7.4	0.9
0	12	28.2	6.8	1.6
0	9.4	26.9	4.9	1.4
0	11.5	27.8	9.9	1.0
0	10.2	27.8	9.7	0.8
0	9.8	28.4	9.8	0.8
0	13.4	28.4	9.9	1.3
0	13.7	28.6	8.1	1.7
0	11.8	28.4	8.5	1.4
0	12.4	27.7	8.3	1.4
0	12.8	27	5.4	1.2
0	13.9	26	1.5	0.9
0	9.4	26.4	6.8	1.4
0	8.7	26.8	9.5	1.3
0	6.2	26.4	9.8	1.2
0	8.2	25.6	10	1.3
0	12.2	25.8	9.5	1.8
0	17.4	25.6	5.2	3.1
0	15.4	26.6	5.3	3.3
22.4	15	25.8	6.2	2.9
0	11.7	24.8	5.3	2.3
0	13.6	26.8	9.1	1.8
0	10.4	28.3	10	1.2
0	9.5	26.9	10.3	1.0
0	8.8	28	10.5	0.6
0	9.6	28.2	10.3	1.2
0	10.6	29	10.4	0.9
0	11.2	30.7	10.4	1.3
0	11.2	31.3	10.4	1.4
0	14.4	29.9	10.5	2.5
0	16.1	29.9	10.4	2.3
0	15.9	29.2	10.1	2.4
0	16.7	31.4	9.1	1.5
0	19.4	30.1	8.3	2.7
0	17.9	31.4	9.4	2.0
0	16.6	33.2	9.6	1.0
0	12.9	32.7	10.1	1.1
0	9.8	29	9.4	1.8
0	10.5	32.2	10.4	1.0
0	11.8	31.6	10	1.3
0	11.8	28.2	7.3	0.9
0	16.7	30.2	8.5	1.0
0	17.9	28.2	7.1	3.1
0	17	29	8.2	2.7
0	15.2	28.9	7.1	1.5
0	15.4	29	6.7	1.7
0	14.8	29	10	2.1
0	15.7	29.2	10.1	2.8
0	14.8	30.2	10.1	3.1
0	17.7	31.3	9.8	2.9
0.6	18.7	32	9.7	3.4
4.2	16.3	30.2	9.5	3.8
0	14.5	30	10	2.4
0	17.8	29.2	10.1	5.0
0	16.3	30.2	9.5	3.8
0	14.5	30	10	2.4
0	14.4	31.8	9.8	2.1
0	15.4	31.8	10.1	1.9
0	14.8	32.8	10.4	1.1
0	15.4	33.2	9.9	1.5
0	13.7	32.8	9.8	2.2
0	13.4	32.8	10.5	2.7
0	16	32.2	10.2	1.4
0	16.3	32.4	9.8	1.7
0	15.6	34.1	10	2.1
0	17.6	33.8	10.3	2.5
0	14.6	34.4	10.7	2.1
0	14.2	34.4	10.6	2.4
0	14.4	34.6	10.5	2.4
0	15.5	33.7	10.5	1.5
0	15.7	34.4	10.4	1.6
0	17.5	35	10.2	2.1
0	18.2	35.2	10.3	2.3
0	16.6	35.7	8.4	1.7
